"municipality","votes","candidate","parties","file","district"
"東庄町",4329,"林　幹雄","自由民主党","000785215.xls","千葉県第10区"
"横芝光町（10区）",67,"いまどめ　尚人","（無所属）","000785215.xls","千葉県第10区"
"横芝光町（10区）",225,"梓　まり","新党くにもり","000785215.xls","千葉県第10区"
"横芝光町（10区）",2569,"谷田川　はじめ　","立憲民主党","000785215.xls","千葉県第10区"
"横芝光町（10区）",1982,"林　幹雄","自由民主党","000785215.xls","千葉県第10区"
"千葉県第10区 合計",2173,"いまどめ　尚人","（無所属）","000785215.xls","千葉県第10区"
"千葉県第10区 合計",10272,"梓　まり","新党くにもり","000785215.xls","千葉県第10区"
"千葉県第10区 合計",80971,"谷田川　はじめ　","立憲民主党","000785215.xls","千葉県第10区"
"千葉県第10区 合計",83822,"林　幹雄","自由民主党","000785215.xls","千葉県第10区"
"茂原市",7445,"たがや　亮　","れいわ新選組","000785215.xls","千葉県第11区"
"茂原市",21735,"森　英介","自由民主党","000785215.xls","千葉県第11区"
"茂原市",6448,"椎名　史明　","日本共産党","000785215.xls","千葉県第11区"
"東金市",3873,"たがや　亮　","れいわ新選組","000785215.xls","千葉県第11区"
"東金市",14558,"森　英介","自由民主党","000785215.xls","千葉県第11区"
"東金市",4491,"椎名　史明　","日本共産党","000785215.xls","千葉県第11区"
"勝浦市",1038,"たがや　亮　","れいわ新選組","000785215.xls","千葉県第11区"
"勝浦市",4968,"森　英介","自由民主党","000785215.xls","千葉県第11区"
"勝浦市",1168,"椎名　史明　","日本共産党","000785215.xls","千葉県第11区"
"山武市",3014,"たがや　亮　","れいわ新選組","000785215.xls","千葉県第11区"
"山武市",13429,"森　英介","自由民主党","000785215.xls","千葉県第11区"
"山武市",3629,"椎名　史明　","日本共産党","000785215.xls","千葉県第11区"
"いすみ市",2910,"たがや　亮　","れいわ新選組","000785215.xls","千葉県第11区"
"いすみ市",9920,"森　英介","自由民主党","000785215.xls","千葉県第11区"
"いすみ市",2868,"椎名　史明　","日本共産党","000785215.xls","千葉県第11区"
"大網白里市",3966,"たがや　亮　","れいわ新選組","000785215.xls","千葉県第11区"
"大網白里市",13054,"森　英介","自由民主党","000785215.xls","千葉県第11区"
"大網白里市",4249,"椎名　史明　","日本共産党","000785215.xls","千葉県第11区"
"九十九里町",899,"たがや　亮　","れいわ新選組","000785215.xls","千葉県第11区"
"九十九里町",4188,"森　英介","自由民主党","000785215.xls","千葉県第11区"
"九十九里町",1118,"椎名　史明　","日本共産党","000785215.xls","千葉県第11区"
"芝山町",449,"たがや　亮　","れいわ新選組","000785215.xls","千葉県第11区"
"芝山町",2050,"森　英介","自由民主党","000785215.xls","千葉県第11区"
"芝山町",417,"椎名　史明　","日本共産党","000785215.xls","千葉県第11区"
"横芝光町（11区）",710,"たがや　亮　","れいわ新選組","000785215.xls","千葉県第11区"
"横芝光町（11区）",3826,"森　英介","自由民主党","000785215.xls","千葉県第11区"
"横芝光町（11区）",746,"椎名　史明　","日本共産党","000785215.xls","千葉県第11区"
"一宮町",1260,"たがや　亮　","れいわ新選組","000785215.xls","千葉県第11区"
"一宮町",3363,"森　英介","自由民主党","000785215.xls","千葉県第11区"
"一宮町",960,"椎名　史明　","日本共産党","000785215.xls","千葉県第11区"
"睦沢町",564,"たがや　亮　","れいわ新選組","000785215.xls","千葉県第11区"
"睦沢町",2180,"森　英介","自由民主党","000785215.xls","千葉県第11区"
"睦沢町",506,"椎名　史明　","日本共産党","000785215.xls","千葉県第11区"
"長生村",1023,"たがや　亮　","れいわ新選組","000785215.xls","千葉県第11区"
"長生村",4011,"森　英介","自由民主党","000785215.xls","千葉県第11区"
"長生村",1105,"椎名　史明　","日本共産党","000785215.xls","千葉県第11区"
"白子町",893,"たがや　亮　","れいわ新選組","000785215.xls","千葉県第11区"
"白子町",3202,"森　英介","自由民主党","000785215.xls","千葉県第11区"
"白子町",781,"椎名　史明　","日本共産党","000785215.xls","千葉県第11区"
"長柄町",567,"たがや　亮　","れいわ新選組","000785215.xls","千葉県第11区"
"長柄町",2089,"森　英介","自由民主党","000785215.xls","千葉県第11区"
"長柄町",428,"椎名　史明　","日本共産党","000785215.xls","千葉県第11区"
"長南町",594,"たがや　亮　","れいわ新選組","000785215.xls","千葉県第11区"
"長南町",2822,"森　英介","自由民主党","000785215.xls","千葉県第11区"
"長南町",495,"椎名　史明　","日本共産党","000785215.xls","千葉県第11区"
"大多喜町",653,"たがや　亮　","れいわ新選組","000785215.xls","千葉県第11区"
"大多喜町",2978,"森　英介","自由民主党","000785215.xls","千葉県第11区"
"大多喜町",503,"椎名　史明　","日本共産党","000785215.xls","千葉県第11区"
"御宿町",574,"たがや　亮　","れいわ新選組","000785215.xls","千葉県第11区"
"御宿町",2165,"森　英介","自由民主党","000785215.xls","千葉県第11区"
"御宿町",645,"椎名　史明　","日本共産党","000785215.xls","千葉県第11区"
"千葉県第11区 合計",30432,"たがや　亮　","れいわ新選組","000785215.xls","千葉県第11区"
"千葉県第11区 合計",110538,"森　英介","自由民主党","000785215.xls","千葉県第11区"
"千葉県第11区 合計",30557,"椎名　史明　","日本共産党","000785215.xls","千葉県第11区"
"館山市",1393,"くずはら　茂","日本共産党","000785215.xls","千葉県第12区"
"館山市",11841,"浜田　やすかず","自由民主党","000785215.xls","千葉県第12区"
"館山市",6272,"ひだか　剛","立憲民主党","000785215.xls","千葉県第12区"
"木更津市",3551,"くずはら　茂","日本共産党","000785215.xls","千葉県第12区"
"木更津市",34912,"浜田　やすかず","自由民主党","000785215.xls","千葉県第12区"
"木更津市",16014,"ひだか　剛","立憲民主党","000785215.xls","千葉県第12区"
"鴨川市",786,"くずはら　茂","日本共産党","000785215.xls","千葉県第12区"
"鴨川市",9497,"浜田　やすかず","自由民主党","000785215.xls","千葉県第12区"
"鴨川市",3940,"ひだか　剛","立憲民主党","000785215.xls","千葉県第12区"
"君津市",2270,"くずはら　茂","日本共産党","000785215.xls","千葉県第12区"
"君津市",22927,"浜田　やすかず","自由民主党","000785215.xls","千葉県第12区"
"君津市",11325,"ひだか　剛","立憲民主党","000785215.xls","千葉県第12区"
"富津市",1100,"くずはら　茂","日本共産党","000785215.xls","千葉県第12区"
"富津市",13255,"浜田　やすかず","自由民主党","000785215.xls","千葉県第12区"
"富津市",5020,"ひだか　剛","立憲民主党","000785215.xls","千葉県第12区"
"袖ヶ浦市",2056,"くずはら　茂","日本共産党","000785215.xls","千葉県第12区"
"袖ヶ浦市",16672,"浜田　やすかず","自由民主党","000785215.xls","千葉県第12区"
"袖ヶ浦市",8266,"ひだか　剛","立憲民主党","000785215.xls","千葉県第12区"
"南房総市",1107,"くずはら　茂","日本共産党","000785215.xls","千葉県第12区"
"南房総市",11433,"浜田　やすかず","自由民主党","000785215.xls","千葉県第12区"
"南房総市",4861,"ひだか　剛","立憲民主党","000785215.xls","千葉県第12区"
"鋸南町",267,"くずはら　茂","日本共産党","000785215.xls","千葉県第12区"
"鋸南町",2673,"浜田　やすかず","自由民主党","000785215.xls","千葉県第12区"
"鋸南町",1049,"ひだか　剛","立憲民主党","000785215.xls","千葉県第12区"
"千葉県第12区 合計",12530,"くずはら　茂","日本共産党","000785215.xls","千葉県第12区"
"千葉県第12区 合計",123210,"浜田　やすかず","自由民主党","000785215.xls","千葉県第12区"
"千葉県第12区 合計",56747,"ひだか　剛","立憲民主党","000785215.xls","千葉県第12区"
"船橋市（13区）",14352,"みやかわ　伸","立憲民主党","000785215.xls","千葉県第13区"
"船橋市（13区）",14342,"松本　ひさし","自由民主党","000785215.xls","千葉県第13区"
"船橋市（13区）",4775,"清水　きよし","日本維新の会","000785215.xls","千葉県第13区"
"柏市（13区）",7980,"みやかわ　伸","立憲民主党","000785215.xls","千葉県第13区"
"柏市（13区）",11171,"松本　ひさし","自由民主党","000785215.xls","千葉県第13区"
"柏市（13区）",3370,"清水　きよし","日本維新の会","000785215.xls","千葉県第13区"
"鎌ケ谷市",15848,"みやかわ　伸","立憲民主党","000785215.xls","千葉県第13区"
"鎌ケ谷市",17047,"松本　ひさし","自由民主党","000785215.xls","千葉県第13区"
"鎌ケ谷市",16077,"清水　きよし","日本維新の会","000785215.xls","千葉県第13区"
"印西市",16222,"みやかわ　伸","立憲民主党","000785215.xls","千葉県第13区"
"印西市",24365,"松本　ひさし","自由民主党","000785215.xls","千葉県第13区"
"印西市",7546,"清水　きよし","日本維新の会","000785215.xls","千葉県第13区"
"白井市",11086,"みやかわ　伸","立憲民主党","000785215.xls","千葉県第13区"
"白井市",12802,"松本　ひさし","自由民主党","000785215.xls","千葉県第13区"
"白井市",5801,"清水　きよし","日本維新の会","000785215.xls","千葉県第13区"
"富里市",6638,"みやかわ　伸","立憲民主党","000785215.xls","千葉県第13区"
"富里市",10491,"松本　ひさし","自由民主党","000785215.xls","千葉県第13区"
"富里市",2579,"清水　きよし","日本維新の会","000785215.xls","千葉県第13区"
"酒々井町",3961,"みやかわ　伸","立憲民主党","000785215.xls","千葉県第13区"
"酒々井町",4698,"松本　ひさし","自由民主党","000785215.xls","千葉県第13区"
"酒々井町",979,"清水　きよし","日本維新の会","000785215.xls","千葉県第13区"
"栄町",3600,"みやかわ　伸","立憲民主党","000785215.xls","千葉県第13区"
"栄町",5311,"松本　ひさし","自由民主党","000785215.xls","千葉県第13区"
"栄町",1346,"清水　きよし","日本維新の会","000785215.xls","千葉県第13区"
"千葉県第13区 合計",79687,"みやかわ　伸","立憲民主党","000785215.xls","千葉県第13区"
"千葉県第13区 合計",100227,"松本　ひさし","自由民主党","000785215.xls","千葉県第13区"
"千葉県第13区 合計",42473,"清水　きよし","日本維新の会","000785215.xls","千葉県第13区"
"千代田区",9958,"海江田　万里","立憲民主党","000785217.xls","東京都第１区"
"千代田区",7822,"小野　たいすけ","日本維新の会","000785217.xls","東京都第１区"
"千代田区",14144,"山田　みき","自由民主党","000785217.xls","東京都第１区"
"千代田区",651,"ないとう　ひさお","（無所属）","000785217.xls","東京都第１区"
"港区1区",31084,"海江田　万里","立憲民主党","000785217.xls","東京都第１区"
"港区1区",23351,"小野　たいすけ","日本維新の会","000785217.xls","東京都第１区"
"港区1区",35956,"山田　みき","自由民主党","000785217.xls","東京都第１区"
"港区1区",1520,"ないとう　ひさお","（無所属）","000785217.xls","東京都第１区"
"新宿区１区",49001,"海江田　万里","立憲民主党","000785217.xls","東京都第１区"
"新宿区１区",29057,"小野　たいすけ","日本維新の会","000785217.xls","東京都第１区"
"新宿区１区",49033,"山田　みき","自由民主党","000785217.xls","東京都第１区"
"新宿区１区",2544,"ないとう　ひさお","（無所属）","000785217.xls","東京都第１区"
"東京都第１区 合計",90043,"海江田　万里","立憲民主党","000785217.xls","東京都第１区"
"東京都第１区 合計",60230,"小野　たいすけ","日本維新の会","000785217.xls","東京都第１区"
"東京都第１区 合計",99133,"山田　みき","自由民主党","000785217.xls","東京都第１区"
"東京都第１区 合計",4715,"ないとう　ひさお","（無所属）","000785217.xls","東京都第１区"
"中央区",15261,"木内　たかたね","日本維新の会","000785217.xls","東京都第２区"
"中央区",22511,"松尾　あきひろ","立憲民主党","000785217.xls","東京都第２区"
"中央区",35828,"辻　清人","自由民主党","000785217.xls","東京都第２区"
"中央区",3737,"北村　イタル","れいわ新選組","000785217.xls","東京都第２区"
