"municipality","votes","parties","file","district"
"おいらせ町",499,"日本維新の会","000785196.xls","青森県"
"おいらせ町",308.352,"国民民主党","000785196.xls","青森県"
"おいらせ町",375,"れいわ新選組","000785196.xls","青森県"
"おいらせ町",1330,"公明党","000785196.xls","青森県"
"おいらせ町",151,"NHK党","000785196.xls","青森県"
"おいらせ町",10924.999000000002,"得票数計","000785196.xls","青森県"
"大間町",70,"社会民主党","000785196.xls","青森県"
"大間町",398.181,"立憲民主党","000785196.xls","青森県"
"大間町",90,"日本共産党","000785196.xls","青森県"
"大間町",996,"自由民主党","000785196.xls","青森県"
"大間町",56,"日本維新の会","000785196.xls","青森県"
"大間町",39.818,"国民民主党","000785196.xls","青森県"
"大間町",48,"れいわ新選組","000785196.xls","青森県"
"大間町",309,"公明党","000785196.xls","青森県"
"大間町",11,"NHK党","000785196.xls","青森県"
"大間町",2017.999,"得票数計","000785196.xls","青森県"
"東通村",44,"社会民主党","000785196.xls","青森県"
"東通村",529.085,"立憲民主党","000785196.xls","青森県"
"東通村",108,"日本共産党","000785196.xls","青森県"
"東通村",1533,"自由民主党","000785196.xls","青森県"
"東通村",64,"日本維新の会","000785196.xls","青森県"
"東通村",84.914,"国民民主党","000785196.xls","青森県"
"東通村",71,"れいわ新選組","000785196.xls","青森県"
"東通村",440,"公明党","000785196.xls","青森県"
"東通村",33,"NHK党","000785196.xls","青森県"
"東通村",2906.9990000000003,"得票数計","000785196.xls","青森県"
"風間浦村",18,"社会民主党","000785196.xls","青森県"
"風間浦村",280.783,"立憲民主党","000785196.xls","青森県"
"風間浦村",47,"日本共産党","000785196.xls","青森県"
"風間浦村",413,"自由民主党","000785196.xls","青森県"
"風間浦村",24,"日本維新の会","000785196.xls","青森県"
"風間浦村",14.216,"国民民主党","000785196.xls","青森県"
"風間浦村",12,"れいわ新選組","000785196.xls","青森県"
"風間浦村",143,"公明党","000785196.xls","青森県"
"風間浦村",3,"NHK党","000785196.xls","青森県"
"風間浦村",954.999,"得票数計","000785196.xls","青森県"
"佐井村",31,"社会民主党","000785196.xls","青森県"
"佐井村",244.189,"立憲民主党","000785196.xls","青森県"
"佐井村",48,"日本共産党","000785196.xls","青森県"
"佐井村",428,"自由民主党","000785196.xls","青森県"
"佐井村",18,"日本維新の会","000785196.xls","青森県"
"佐井村",8.81,"国民民主党","000785196.xls","青森県"
"佐井村",27,"れいわ新選組","000785196.xls","青森県"
"佐井村",163,"公明党","000785196.xls","青森県"
"佐井村",8,"NHK党","000785196.xls","青森県"
"佐井村",975.999,"得票数計","000785196.xls","青森県"
"三戸町",88,"社会民主党","000785196.xls","青森県"
"三戸町",1103.594,"立憲民主党","000785196.xls","青森県"
"三戸町",169,"日本共産党","000785196.xls","青森県"
"三戸町",2303,"自由民主党","000785196.xls","青森県"
"三戸町",141,"日本維新の会","000785196.xls","青森県"
"三戸町",85.405,"国民民主党","000785196.xls","青森県"
"三戸町",123,"れいわ新選組","000785196.xls","青森県"
"三戸町",443,"公明党","000785196.xls","青森県"
"三戸町",39,"NHK党","000785196.xls","青森県"
"三戸町",4494.999,"得票数計","000785196.xls","青森県"
"五戸町",178,"社会民主党","000785196.xls","青森県"
"五戸町",1977.055,"立憲民主党","000785196.xls","青森県"
"五戸町",341,"日本共産党","000785196.xls","青森県"
"五戸町",3371,"自由民主党","000785196.xls","青森県"
"五戸町",252,"日本維新の会","000785196.xls","青森県"
"五戸町",132.944,"国民民主党","000785196.xls","青森県"
"五戸町",184,"れいわ新選組","000785196.xls","青森県"
"五戸町",758,"公明党","000785196.xls","青森県"
"五戸町",72,"NHK党","000785196.xls","青森県"
"五戸町",7265.999,"得票数計","000785196.xls","青森県"
"田子町",71,"社会民主党","000785196.xls","青森県"
"田子町",501.719,"立憲民主党","000785196.xls","青森県"
"田子町",83,"日本共産党","000785196.xls","青森県"
"田子町",1356,"自由民主党","000785196.xls","青森県"
"田子町",64,"日本維新の会","000785196.xls","青森県"
"田子町",59.28,"国民民主党","000785196.xls","青森県"
"田子町",74,"れいわ新選組","000785196.xls","青森県"
"田子町",389,"公明党","000785196.xls","青森県"
"田子町",18,"NHK党","000785196.xls","青森県"
"田子町",2615.9990000000003,"得票数計","000785196.xls","青森県"
"南部町",186,"社会民主党","000785196.xls","青森県"
"南部町",1826.883,"立憲民主党","000785196.xls","青森県"
"南部町",360,"日本共産党","000785196.xls","青森県"
"南部町",3543,"自由民主党","000785196.xls","青森県"
"南部町",288,"日本維新の会","000785196.xls","青森県"
"南部町",174.116,"国民民主党","000785196.xls","青森県"
"南部町",239,"れいわ新選組","000785196.xls","青森県"
"南部町",1024,"公明党","000785196.xls","青森県"
"南部町",102,"NHK党","000785196.xls","青森県"
"南部町",7742.999,"得票数計","000785196.xls","青森県"
"階上町",134,"社会民主党","000785196.xls","青森県"
"階上町",1512.658,"立憲民主党","000785196.xls","青森県"
"階上町",305,"日本共産党","000785196.xls","青森県"
"階上町",2015,"自由民主党","000785196.xls","青森県"
"階上町",202,"日本維新の会","000785196.xls","青森県"
"階上町",139.341,"国民民主党","000785196.xls","青森県"
"階上町",179,"れいわ新選組","000785196.xls","青森県"
"階上町",1120,"公明党","000785196.xls","青森県"
"階上町",68,"NHK党","000785196.xls","青森県"
"階上町",5674.999,"得票数計","000785196.xls","青森県"
"新郷村",27,"社会民主党","000785196.xls","青森県"
"新郷村",332.629,"立憲民主党","000785196.xls","青森県"
"新郷村",50,"日本共産党","000785196.xls","青森県"
"新郷村",515,"自由民主党","000785196.xls","青森県"
"新郷村",16,"日本維新の会","000785196.xls","青森県"
"新郷村",12.37,"国民民主党","000785196.xls","青森県"
"新郷村",26,"れいわ新選組","000785196.xls","青森県"
"新郷村",320,"公明党","000785196.xls","青森県"
"新郷村",4,"NHK党","000785196.xls","青森県"
"新郷村",1302.999,"得票数計","000785196.xls","青森県"
"青森県 合計",14873,"社会民主党","000785196.xls","青森県"
"青森県 合計",131532.92899999995,"立憲民主党","000785196.xls","青森県"
"青森県 合計",43451,"日本共産党","000785196.xls","青森県"
"青森県 合計",239245,"自由民主党","000785196.xls","青森県"
"青森県 合計",24295,"日本維新の会","000785196.xls","青森県"
"青森県 合計",13935.032,"国民民主党","000785196.xls","青森県"
"青森県 合計",18066,"れいわ新選組","000785196.xls","青森県"
"青森県 合計",60974,"公明党","000785196.xls","青森県"
"青森県 合計",6892,"NHK党","000785196.xls","青森県"
"青森県 合計",553263.9610000001,"得票数計","000785196.xls","青森県"
"盛岡市",4019,"社会民主党","000785198.xls","岩手県"
"盛岡市",42790.443,"立憲民主党","000785198.xls","岩手県"
"盛岡市",13495,"日本共産党","000785198.xls","岩手県"
"盛岡市",43880,"自由民主党","000785198.xls","岩手県"
"盛岡市",7913,"日本維新の会","000785198.xls","岩手県"
"盛岡市",7814.555999999999,"国民民主党","000785198.xls","岩手県"
"盛岡市",5850,"れいわ新選組","000785198.xls","岩手県"
"盛岡市",9966,"公明党","000785198.xls","岩手県"
"盛岡市",2051,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785198.xls","岩手県"
"盛岡市",137778.999,"得票数計","000785198.xls","岩手県"
"宮古市",690,"社会民主党","000785198.xls","岩手県"
"宮古市",6059.872,"立憲民主党","000785198.xls","岩手県"
"宮古市",1534,"日本共産党","000785198.xls","岩手県"
"宮古市",10600,"自由民主党","000785198.xls","岩手県"
"宮古市",885,"日本維新の会","000785198.xls","岩手県"
"宮古市",1189.127,"国民民主党","000785198.xls","岩手県"
"宮古市",903,"れいわ新選組","000785198.xls","岩手県"
"宮古市",3068,"公明党","000785198.xls","岩手県"
"宮古市",350,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785198.xls","岩手県"
"宮古市",25278.999,"得票数計","000785198.xls","岩手県"
"大船渡市",323,"社会民主党","000785198.xls","岩手県"
"大船渡市",4945.004,"立憲民主党","000785198.xls","岩手県"
"大船渡市",1411,"日本共産党","000785198.xls","岩手県"
"大船渡市",7551,"自由民主党","000785198.xls","岩手県"
"大船渡市",792,"日本維新の会","000785198.xls","岩手県"
"大船渡市",972.995,"国民民主党","000785198.xls","岩手県"
"大船渡市",643,"れいわ新選組","000785198.xls","岩手県"
"大船渡市",2154,"公明党","000785198.xls","岩手県"
"大船渡市",212,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785198.xls","岩手県"
"大船渡市",19003.999000000003,"得票数計","000785198.xls","岩手県"
"花巻市",2684,"社会民主党","000785198.xls","岩手県"
"花巻市",14255.585,"立憲民主党","000785198.xls","岩手県"
"花巻市",2796,"日本共産党","000785198.xls","岩手県"
"花巻市",15765,"自由民主党","000785198.xls","岩手県"
"花巻市",2356,"日本維新の会","000785198.xls","岩手県"
"花巻市",2756.414,"国民民主党","000785198.xls","岩手県"
"花巻市",2014,"れいわ新選組","000785198.xls","岩手県"
"花巻市",4601,"公明党","000785198.xls","岩手県"
"花巻市",673,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785198.xls","岩手県"
"花巻市",47900.999,"得票数計","000785198.xls","岩手県"
"北上市",2289,"社会民主党","000785198.xls","岩手県"
"北上市",13229.597,"立憲民主党","000785198.xls","岩手県"
"北上市",3012,"日本共産党","000785198.xls","岩手県"
"北上市",15239,"自由民主党","000785198.xls","岩手県"
"北上市",2318,"日本維新の会","000785198.xls","岩手県"
"北上市",2682.402,"国民民主党","000785198.xls","岩手県"
"北上市",1959,"れいわ新選組","000785198.xls","岩手県"
"北上市",4042,"公明党","000785198.xls","岩手県"
"北上市",741,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785198.xls","岩手県"
"北上市",45511.999,"得票数計","000785198.xls","岩手県"
"久慈市",374,"社会民主党","000785198.xls","岩手県"
"久慈市",4095.716,"立憲民主党","000785198.xls","岩手県"
"久慈市",1058,"日本共産党","000785198.xls","岩手県"
"久慈市",6595,"自由民主党","000785198.xls","岩手県"
"久慈市",507,"日本維新の会","000785198.xls","岩手県"
"久慈市",700.283,"国民民主党","000785198.xls","岩手県"
"久慈市",515,"れいわ新選組","000785198.xls","岩手県"
"久慈市",1678,"公明党","000785198.xls","岩手県"
"久慈市",212,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785198.xls","岩手県"
"久慈市",15734.999,"得票数計","000785198.xls","岩手県"
"遠野市",372,"社会民主党","000785198.xls","岩手県"
"遠野市",3521.148,"立憲民主党","000785198.xls","岩手県"
"遠野市",725,"日本共産党","000785198.xls","岩手県"
"遠野市",5291,"自由民主党","000785198.xls","岩手県"
"遠野市",452,"日本維新の会","000785198.xls","岩手県"
"遠野市",574.851,"国民民主党","000785198.xls","岩手県"
"遠野市",502,"れいわ新選組","000785198.xls","岩手県"
"遠野市",1327,"公明党","000785198.xls","岩手県"
"遠野市",162,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785198.xls","岩手県"
"遠野市",12926.999000000002,"得票数計","000785198.xls","岩手県"
"一関市",1568,"社会民主党","000785198.xls","岩手県"
"一関市",16788.227,"立憲民主党","000785198.xls","岩手県"
"一関市",5524,"日本共産党","000785198.xls","岩手県"
"一関市",18235,"自由民主党","000785198.xls","岩手県"
"一関市",2373,"日本維新の会","000785198.xls","岩手県"
"一関市",2712.772,"国民民主党","000785198.xls","岩手県"
"一関市",1950,"れいわ新選組","000785198.xls","岩手県"
"一関市",4886,"公明党","000785198.xls","岩手県"
"一関市",755,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785198.xls","岩手県"
"一関市",54791.999,"得票数計","000785198.xls","岩手県"
"陸前高田市",189,"社会民主党","000785198.xls","岩手県"
"陸前高田市",2938.579,"立憲民主党","000785198.xls","岩手県"
"陸前高田市",1172,"日本共産党","000785198.xls","岩手県"
"陸前高田市",3930,"自由民主党","000785198.xls","岩手県"
"陸前高田市",414,"日本維新の会","000785198.xls","岩手県"
"陸前高田市",534.42,"国民民主党","000785198.xls","岩手県"
"陸前高田市",369,"れいわ新選組","000785198.xls","岩手県"
"陸前高田市",776,"公明党","000785198.xls","岩手県"
"陸前高田市",122,"ＮＨＫと裁判してる党
弁護士法７２条違反で","000785198.xls","岩手県"
"陸前高田市",10444.999,"得票数計","000785198.xls","岩手県"
"釜石市",380,"社会民主党","000785198.xls","岩手県"
"釜石市",4765.965,"立憲民主党","000785198.xls","岩手県"
"釜石市",906,"日本共産党","000785198.xls","岩手県"
